company_name,Inactive,listed,Branch,OwnData,country_iso,nace_code,bvd_id,nace_section,NACE Rev. 2 main section.1,bvd_sector,revenue_eur_2025,revenue_eur_2024,revenue_eur_2023,revenue_eur_2022,revenue_eur_2021,revenue_eur_2020,employees_2024,employees_2025,employees_2023,employees_2022,employees_2021,employees_2020,consolidation_code,website,isin,legal_form,date_incorporation,guo_name,guo_bvd_id,guo_country_iso,_source,total_assets_eur_2025,total_assets_eur_2024,total_assets_eur_2023,total_assets_eur_2022,total_assets_eur_2021,total_assets_eur_2020,orbis_sources,regime_classification
DRAGADOS SOCIEDAD ANONIMA,No,No,No,No,ES,4212.0,ESA15139314,F - Construction,F - Construction,Construction,,6472250.0,6121833.0,5575508.0,4591833.0,4656943.0,13169.0,,11195.0,11154.0,10951.0,10907.0,C2,www.dragados.com,,Public limited companies,1988-02-06 00:00:00,"ACS, ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, SA",ESA28004885,ES,large_mne,,,,,,,large_mne,EU_2021_2101
OTTO WORK FORCE B.V.,No,No,No,No,NL,7820.0,NL12052144,N - Administrative and support service activities,N - Administrative and support service activities,Business Services,,889435.506,778090.727,673264.515,578447.987,451575.717,15019.0,,14454.0,13790.0,12.0,10090.0,C2,www.ottoworkforce.eu,,Private limited companies,2003-11-04 00:00:00,"BCPE ORIGIN CAYMAN, L.P.",KY*4000000271198,KY,large_mne,,,,,,,large_mne,EU_2021_2101
CORPORACION HIJOS DE RIVERA S.L.,No,No,No,No,ES,8211.0,ESB70313507,N - Administrative and support service activities,N - Administrative and support service activities,Business Services,,887408.0,829512.0,725619.31689,611315.00642,479958.759169,2027.0,,1746.0,1532.0,1337.0,1263.0,C2,www.corporacionhijosderivera.com,,Private limited companies,2011-11-24 00:00:00,CORPORACION HIJOS DE RIVERA S.L.,ESB70313507,ES,large_mne,,,,,,,large_mne,EU_2021_2101
PORCELANOSA CORPORACION SOCIEDAD LIMITADA.,No,No,No,No,ES,6420.0,ESB44532414,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,890410.12832,926947.84829,932975.110339,839626.373,769495.91179,4688.0,,4925.0,4796.0,4642.0,5042.0,C2,www.porcelanosa.com,,Private limited companies,2019-11-15 00:00:00,SORMAN SA,ESA28799609,ES,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
AVIS AUTOVERMIETUNG BETEILIGUNGSGESELLSCHAFT MBH,No,No,No,No,DE,6420.0,DE6290105871,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,890368.758,641119.081,502270.958,518041.576,662304.495,576.0,,780.0,543.0,627.0,1182.0,C2,www.avis.de,,Private limited companies,1977-01-28 00:00:00,"AVIS BUDGET GROUP, INC.",US060918165,US,large_mne,,,,,,,large_mne,CRD_IV
ASKLEPIOS KLINIKEN GMBH & CO. KGAA,No,No,No,No,DE,7010.0,DE6290203583,"M - Professional, scientific and technical activities","M - Professional, scientific and technical activities",Business Services,,6538514.0,6097692.0,5764315.0,5538616.0,4669792.0,50904.0,,49425.0,49103.0,49967.0,50371.0,C2,www.asklepios.com,,Private limited companies,2004-06-07 00:00:00,DR. BERNHARD GROSSE BROERMANN,DE*Q000-8310727,DE,large_mne,,,,,,,large_mne,EU_2021_2101
BROERMANN HOLDING GMBH,No,No,No,No,DE,6420.0,DE2151091368,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,6564735.0,6104425.0,5767211.0,5572315.0,4705768.0,50907.0,,49428.0,49106.0,50181.0,50508.0,C2,www.asklepios.com,,Private limited companies,1985-06-19 00:00:00,DR. BERNHARD GROSSE BROERMANN,DE*Q000-8310727,DE,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
TOWARZYSTWO FINANSOWE SILESIA SP. Z O.O.,No,No,No,No,PL,6492.0,PL276849112,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,259789.221222114,317048.059949919,634299.882416261,500681.199164858,457772.767923538,,,,,,2758.0,C2,www.tfsilesia.pl,,Private limited companies,2001,GOVERNEMENT OF THE REPUBLIC OF POLAND - MINISTERSTWO SKARBU PANSTWA,PL012149187,PL,bank,,558968.126188262,564481.194370819,712071.83217264,667963.984205101,702797.731318463,bank,CRD_IV
KEPLER CHEUVREUX SA,No,No,No,No,FR,6612.0,FR413064841,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,259549.0,241835.0,250727.0,236326.0,224052.0,,,,,562.0,554.0,C1,www.keplercheuvreux.com,,Public limited companies,,KEPLER CHEUVREUX SA,FR413064841,FR,bank,,441410.0,444653.0,366884.0,379012.0,326436.0,bank,CRD_IV
EQUATORIAL COCA COLA BOTTLING COMPANY SL,No,No,No,No,ES,6420.0,ESB61518064,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,886029.0,923598.0,706817.0,514514.0,449929.0,4425.0,,4553.0,4755.0,3151.0,3468.0,C2,www.eccbc.com,,Private limited companies,1997-11-25 00:00:00,"COBEGA, SA",ESA08080632,ES,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
WIELAND-WERKE AKTIENGESELLSCHAFT,No,No,No,No,DE,2445.0,DE8270001064,C - Manufacturing,C - Manufacturing,Metals & Metal Products,,6101249.0,6246973.0,7107962.0,5744550.0,4061197.0,9616.0,,9089.0,8555.0,7973.0,8200.0,C2,www.wieland.com,,Public limited companies,1820,SCHWENK DONAU GMBH & CO. KG,DE8270229075,DE,large_mne,,,,,,,large_mne,EU_2021_2101
TRANSGOURMET CENTRAL AND EASTERN EUROPE GMBH,No,No,No,No,DE,4639.0,DE6210083119,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,,6610335.0,6565090.0,6166832.0,5178965.0,5102371.0,20197.0,,20372.0,20272.0,20087.0,20099.0,C2,www.transgourmet.de,,Private limited companies,1985-01-15 00:00:00,COOP-GRUPPE GENOSSENSCHAFT,CHCHE109029938,CH,large_mne,,,,,,,large_mne,EU_2021_2101
INGRAM MICRO HOLDING GMBH,No,No,No,No,DE,4651.0,DE8330343326,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,,6669050.0,6878249.0,7710557.0,7376253.0,7012960.0,1395.0,,1514.0,1466.0,1478.0,1402.0,C2,www.ingrammicro.de,,Private limited companies,2006-02-28 00:00:00,IMOLA JV HOLDINGS L.P.,US*110321724694,US,large_mne,,,,,,,large_mne,EU_2021_2101
RUBIS,No,Yes,No,No,FR,4671.0,FR784393530,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,,6746707.0,6669518.0,7153367.0,4606926.0,4123810.0,4375.0,,4700.0,4498.0,4335.0,4142.0,C1,www.rubis.fr,,Public limited companies,1900,RUBIS,FR784393530,FR,large_mne,,,,,,,large_mne,EU_2021_2101
TELENOR ASA,No,Yes,No,No,NO,6190.0,NO982463718,J - Information and communication,J - Information and communication,Communications,,6778436.1929385,7517715.92468038,10686176.5923825,11522458.2226601,11871131.4397194,11331.0,,11000.0,14000.0,16925.0,19000.0,C1,www.telenor.com,,Public limited companies,2000-07-21 00:00:00,GOVERNMENT OF NORWAY,NO*J00S1220,NO,large_mne,,,,,,,large_mne,EU_2021_2101
DAF TRUCKS N.V.,No,No,No,No,NL,2910.0,NL17078445,C - Manufacturing,C - Manufacturing,Transport Manufacturing,,6777921.0,8584085.0,7633029.0,5644693.0,4417682.0,8721.0,,8729.0,9714.0,9124.0,8304.0,C1,www.daftrucks.com,,Public limited companies,1993-03-02 00:00:00,PACCAR INC,US910351110,US,large_mne,,,,,,,large_mne,EU_2021_2101
L. POSSEHL & CO. MIT BESCHRAENKTER HAFTUNG,No,No,No,No,DE,7010.0,DE2270000294,"M - Professional, scientific and technical activities","M - Professional, scientific and technical activities",Business Services,,6793570.0,5912654.0,5575463.0,4527408.0,4404528.0,13064.0,,13309.0,12856.0,12555.0,12581.0,C2,www.possehl.de,,Private limited companies,1847,POSSEHL-STIFTUNG,DE*L000000146664,DE,large_mne,,,,,,,large_mne,EU_2021_2101
AUXMONEY EUROPE HOLDING LIMITED,No,No,No,No,IE,6492.0,IE664151,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,265270.0,171076.762,59261.666,48297.977,2714.66,283.0,,,,,,C1,crowdfundinsider.com,,Private limited companies,2020-01-13 00:00:00,"CENTERBRIDGE CAPITAL PARTNERS II (CAYMAN), L.P.",KYLEI1156550,KY,bank,,2364291.0,1519174.996,965427.817,535171.676,317791.073,bank,CRD_IV
TOYOTA INDUSTRIES EUROPE AB,No,No,No,No,SE,7010.0,SE5565883534,"M - Professional, scientific and technical activities","M - Professional, scientific and technical activities",Business Services,,6555377.10819457,6006964.58238093,5300903.15540625,5196562.13173277,4279922.72384836,23759.0,,22811.0,22198.0,20148.0,19022.0,C2,www.toyota-industries.eu,,Private limited companies,2000-03-22 00:00:00,TOYOTA INDUSTRIES CORPORATION,JP3180301014273,JP,large_mne,,,,,,,large_mne,EU_2021_2101
DINO POLSKA S.A.,No,Yes,No,No,PL,4617.0,PL300820828,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,,6876273.16119389,5905862.04991498,4221104.01101163,2908946.69580262,2197217.39392008,49887.0,,41883.0,37386.0,32426.0,25840.0,C1,www.grupadino.pl,,Public limited companies,2007-09-11 00:00:00,MR TOMASZ BIERNACKI,PLPP73122207435SPL,PL,large_mne,,,,,,,large_mne,EU_2021_2101
RTL GROUP SA,No,Yes,No,No,LU,6020.0,LULB10807,J - Information and communication,J - Information and communication,Media & Broadcasting,,7013000.0,6956000.0,7307000.0,6727000.0,6054000.0,17612.0,,12835.0,12975.0,10861.0,10598.0,C1,www.rtlgroup.com,,Public limited companies,1973-03-29 00:00:00,BERTELSMANN VERWALTUNGSGESELLSCHAFT MBH,DE4130012103,DE,large_mne,,,,,,,large_mne,EU_2021_2101
PIRELLI & C. SPA,No,Yes,No,No,IT,2211.0,IT00860340157,C - Manufacturing,C - Manufacturing,"Chemicals, Petroleum, Rubber & Plastic",,7116803.0,6977004.0,6942706.0,5632657.0,4601335.0,31219.0,,31072.0,31301.0,30689.0,30510.0,C1,www.pirelli.com,,Public limited companies,1962,PIRELLI & C. SPA,IT00860340157,IT,large_mne,,,,,,,large_mne,EU_2021_2101
MARCEGAGLIA HOLDING S.R.L.,No,No,No,No,IT,2420.0,IT02466980204,C - Manufacturing,C - Manufacturing,Metals & Metal Products,,7305548.0,8187609.0,9142273.0,8145129.0,4809099.0,7463.0,,7463.0,6710.0,6717.0,6566.0,C2,www.marcegaglia.com,,Private limited companies,2015-06-11 00:00:00,MARCEGAGLIA HOLDING S.R.L.,IT02466980204,IT,large_mne,,,,,,,large_mne,EU_2021_2101
AURELIA S.R.L.,No,No,No,No,IT,6420.0,IT01126060068,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,7367474.0,6859968.0,5895255.0,4152883.0,3186484.0,15996.0,,15590.0,14998.0,9531.0,7954.0,C2,www.carrozzeriaurelia.com,,Private limited companies,1983-09-26 00:00:00,MR BENIAMINO GAVIO,ITPPGVABMN65R13A182O,IT,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
GENOSSENSCHAFTLICHER FINANZVERBUND,No,No,No,No,DE,6499.0,DEFEB40257,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,37521000.0,37705000.0,25449000.0,29286000.0,28086000.0,173489.0,,171689.0,170488.0,170614.0,172334.0,C1,www.gv-bayern.de,,Partnerships,,,,,bank,,1637724000.0,1597180000.0,1582211000.0,1566451000.0,1475891000.0,"bank,large_mne",EU_2021_2101|CRD_IV
SANACORP EG PHARMAZEUTISCHE GROSSHANDLUNG,No,No,No,No,DE,4646.0,DE8330132690,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,,7388936.0,6320044.0,5857778.0,5332900.0,4798276.0,3014.0,,3089.0,2998.0,2901.0,2783.0,C2,www.sanacorp.de,,Partnerships,1922,SANACORP EG PHARMAZEUTISCHE GROßHANDLUNG,DE8330132690,DE,large_mne,,,,,,,large_mne,EU_2021_2101
VISKA B.V. & CO. KG,No,No,No,No,DE,8299.0,DE2050957782,N - Administrative and support service activities,N - Administrative and support service activities,Business Services,,7425319.93671,7499946.12606,9057256.81267,5544306.44713,3826478.79055,2377.0,,2309.0,2089.0,2071.0,1960.0,C2,www.hoyer-energie.de,,Private limited companies,2015-12-15 00:00:00,VISKA B.V. & CO. KG,DE2050957782,DE,large_mne,,,,,,,large_mne,EU_2021_2101
MTU AERO ENGINES AG,No,Yes,No,No,DE,3030.0,DE8170664388,C - Manufacturing,C - Manufacturing,Transport Manufacturing,,7445000.0,5406000.0,5352000.0,4227000.0,4026000.0,12892.0,,12170.0,11273.0,10508.0,10313.0,C2,www.mtu.de,,Public limited companies,2003-07-15 00:00:00,MTU AERO ENGINES AG,DE8170664388,DE,large_mne,,,,,,,large_mne,EU_2021_2101
EUROCASH SA,No,Yes,No,No,PL,4649.0,PL631008941,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,,7586098.83096551,7477810.11168877,6588765.05233456,5736690.69610191,5539855.23087398,16521.0,,19023.0,19636.0,20999.0,21312.0,C1,www.eurocash.com.pl,,Public limited companies,1997,EUROCASH SA,PL631008941,PL,large_mne,,,,,,,large_mne,EU_2021_2101
HAVI EUROPE MANAGEMENT GMBH & CO. KG,No,No,No,No,DE,6420.0,DE5070369196,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,7607900.0,7736300.0,7476400.0,6118700.0,5134100.0,6778.0,,6999.0,7866.0,7714.0,7651.0,C1,www.havi.com,,Private limited companies,2016-10-25 00:00:00,HAVI EUROPE HOLDING LLC,US334012391L,US,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
BANCA PROGETTO SPA,No,No,No,No,IT,6419.0,IT02261070136,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,,262067.0,186902.0,113849.0,48308.0,,,248.0,216.0,157.0,118.0,C2,www.bancaprogetto.it,,Public limited companies,,"OAKTREE CAPITAL GROUP HOLDINGS GP, LLC",US224250215L,US,bank,,,8533945.0,6708614.0,4644046.0,2542488.0,bank,CRD_IV
HELLOFRESH SE,No,Yes,No,No,DE,1039.0,DE2012573982,C - Manufacturing,C - Manufacturing,Food & Tobacco Manufacturing,,7676700.0,7614500.0,7621000.0,6003900.0,3756500.0,21783.0,,19012.0,19595.0,14635.0,6432.0,C2,www.hellofreshgroup.com,,Public limited companies,2011,HELLOFRESH SE,DE2012573982,DE,large_mne,,,,,,,large_mne,EU_2021_2101
NEDERLANDSE INTERNATIONALE BOSBOUW ONDERNEMING (NIBO) N.V.,No,No,No,No,NL,6430.0,NL17102992,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",,2338.050893,1076.922593,1151.32251,1374.712676,,66.0,,100.0,100.0,87.0,88.0,C2,www.nibo-nv.com,,Public limited companies,1998-03-10 00:00:00,,,,bank,,87638.887509,81377.339043,80626.327825,82482.7605850001,74506.579086,bank,CRD_IV
DEICHMANN SE,No,No,No,No,DE,4772.0,DE5110165584,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,,7750770.0,7637443.0,7165211.0,5616834.0,4818320.0,32143.0,,6515.0,29023.0,27647.0,26862.0,C2,www.deichmann.com,,Public limited companies,1996-11-25 00:00:00,DEICHMANN FAMILY,DEC2-216861,DE,large_mne,,,,,,,large_mne,EU_2021_2101
METINVEST B.V.,No,No,No,No,NL,6420.0,NL24321697,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,7748583.653254,6694114.642821,7770489.383539,15897046.717482,8518463.01668301,64000.0,,70000.0,74000.0,76005.0,63000.0,C2,www.metinvestholding.com,,Private limited companies,2001-05-21 00:00:00,MR RINAT LEONIDOVICH AKHMETOV,UA*G002437011891,UA,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
STADTWERKE MUENCHEN GMBH,No,No,No,No,DE,3513.0,DE8170478219,"D - Electricity, gas, steam and air conditioning supply","D - Electricity, gas, steam and air conditioning supply",Utilities,,7729735.0,10326303.0,11549374.0,8916288.0,7886098.0,11604.0,,11233.0,11006.0,10739.0,10322.0,C2,www.swm.de,,Private limited companies,1998-08-11 00:00:00,CITY OF MUNICH,DELEI291101,DE,large_mne,,,,,,,large_mne,EU_2021_2101
VERSORGUNGS- UND VERKEHRSGESELLSCHAFT HANNOVER MIT BESCHRAENKTER HAFTUNG,No,No,No,No,DE,7010.0,DE2190015873,"M - Professional, scientific and technical activities","M - Professional, scientific and technical activities",Business Services,,7800807.0,9561238.0,8431861.0,5320660.0,4145437.0,5891.0,,5530.0,5138.0,5127.0,4949.0,C2,www.hannover.de,,Private limited companies,1970-06-25 00:00:00,LANDESHAUPTSTADT HANNOVER,DELEI332347,DE,large_mne,,,,,,,large_mne,EU_2021_2101
ENEA S.A.,No,Yes,No,No,PL,3512.0,PL630139960,"D - Electricity, gas, steam and air conditioning supply","D - Electricity, gas, steam and air conditioning supply",Utilities,,7779089.7164388,11133948.9826584,6447206.7958833,4667860.94234206,3982198.9201248,18037.0,,17853.0,17322.0,17270.0,17241.0,C1,www.enea.pl,,Public limited companies,2003,GOVERNEMENT OF THE REPUBLIC OF POLAND - MINISTERSTWO SKARBU PANSTWA,PL012149187,PL,large_mne,,,,,,,large_mne,EU_2021_2101
BOUYGUES TELECOM,No,No,No,No,FR,6120.0,FR397480930,J - Information and communication,J - Information and communication,Communications,,7820000.0,7727000.0,7533000.0,7256000.0,6438000.0,11173.0,,10427.0,10083.0,9702.0,9043.0,C2,www.bouyguestelecom.fr,,Public limited companies,1994-06-13 00:00:00,BOUYGUES,FR572015246,FR,large_mne,,,,,,,large_mne,EU_2021_2101
ICON PLC,No,Yes,No,No,IE,7211.0,IE145835,"M - Professional, scientific and technical activities","M - Professional, scientific and technical activities",Biotechnology and Life Sciences,,7971585.00312372,7348572.26766044,7258006.48249027,4839152.84489829,2279593.83669882,41900.0,,41100.0,41100.0,38330.0,15730.0,C1,www.iconplc.com,,Public limited companies,1989-05-31 00:00:00,ICON PLC,IE145835,IE,large_mne,,,,,,,large_mne,EU_2021_2101
EUROSPECIALITIES FOODS B.V.,No,No,No,No,NL,1089.0,NL33216987,C - Manufacturing,C - Manufacturing,Food & Tobacco Manufacturing,,7963909.0,7574771.0,2573654.0,2436367.0,2192758.0,26486.0,,26001.0,25280.0,25258.0,24126.0,C1,www.europeanspecialityfoods.com,,Private limited companies,1989-12-29 00:00:00,STICHTING BIEN NOURRIR L'HOMME,NL41211056,NL,large_mne,,,,,,,large_mne,EU_2021_2101
AVRIL,No,No,No,No,FR,7010.0,FR799403050,"M - Professional, scientific and technical activities","M - Professional, scientific and technical activities",Business Services,,7963000.0,8023800.0,9680900.0,7215600.0,5987500.0,8248.0,,7581.0,7540.0,7894.0,7740.0,C2,www.groupeavril.com,,Partnerships,2013-12-18 00:00:00,ASSOCIATION F I D O P,FR332225218,FR,large_mne,,,,,,,large_mne,EU_2021_2101
TELIA COMPANY AB,No,Yes,No,No,SE,6190.0,SE5561034249,J - Information and communication,J - Information and communication,Communications,,7959798.53033806,8527868.93647071,8198347.7331392,9314852.66642037,8936106.23011208,16862.0,,18644.0,19237.0,19566.0,20741.0,C1,www.teliacompany.com,,Public limited companies,1966-06-04 00:00:00,TELIA COMPANY AB,SE5561034249,SE,large_mne,,,,,,,large_mne,EU_2021_2101
KNORR-BREMSE AG,No,Yes,No,No,DE,2932.0,DE8170003284,C - Manufacturing,C - Manufacturing,Transport Manufacturing,,7954000.0,7975800.0,7201825.0,6747430.0,6188831.0,32549.0,,33319.0,31599.0,30544.0,29714.0,C2,www.knorr-bremse.com,,Public limited companies,1905,HEINZ HERMANN THIELE FAMILIENSTIFTUNG,DELEI2783240,DE,large_mne,,,,,,,large_mne,EU_2021_2101
STATKRAFT AS,No,No,No,No,NO,3511.0,NO987059699,"D - Electricity, gas, steam and air conditioning supply","D - Electricity, gas, steam and air conditioning supply",Utilities,,8005929.50512687,10994892.0130391,15801008.2402372,8306392.61834223,3679891.19965161,966.0,,852.0,683.0,619.0,590.0,C2,www.statkraft.no,,Private limited companies,2004-08-03 00:00:00,GOVERNMENT OF NORWAY,NO*J00S1220,NO,large_mne,,,,,,,large_mne,EU_2021_2101
IB OPCO HOLDING SL,No,No,No,No,ES,6420.0,ESB85850386,K - Financial and insurance activities,K - Financial and insurance activities,Business Services,,8042000.0,7419000.0,5856000.0,2953000.0,2386000.0,17735.0,,16937.0,15499.0,11408.0,9817.0,C2,www.iberia.com,,Private limited companies,2009-12-23 00:00:00,INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,ESA85845535,ES,large_mne,,,,,,,large_mne,EU_2021_2101|CRD_IV
HEDIN MOBILITY GROUP AB (PUBL),No,No,No,No,SE,7010.0,SE5560654070,"M - Professional, scientific and technical activities","M - Professional, scientific and technical activities",Business Services,,8054833.34630914,7361049.18354615,4740349.75695143,2753953.89209515,2398180.9563862,11434.0,,9370.0,6172.0,3569.0,2651.0,C2,www.andershedininvest.com,,Public limited companies,1957-09-18 00:00:00,MR ANDERS HEDIN,SECP3529199,SE,large_mne,,,,,,,large_mne,EU_2021_2101
FINCANTIERI S.P.A,No,Yes,No,No,IT,3011.0,IT00397130584,C - Manufacturing,C - Manufacturing,Transport Manufacturing,,8128339.0,7650747.0,7481864.0,6912173.0,5879454.0,22588.0,,21215.0,20792.0,20774.0,20150.0,C1,www.fincantieri.com,,Public limited companies,1984-06-07 00:00:00,REPUBBLICA ITALIANA,IT*J00S1150,IT,large_mne,,,,,,,large_mne,EU_2021_2101
HELLA GMBH & CO. KGAA,No,Yes,No,No,DE,2740.0,DE4290000215,C - Manufacturing,C - Manufacturing,"Industrial, Electric & Electronic Machinery",,8065655.0,7982370.0,4436614.0,6563422.0,5878440.0,36413.0,,37773.0,36280.0,36500.0,36311.0,C2,www.hella.com,,Public limited companies,11/06/1899,FORVIA SE,FR542005376,FR,large_mne,,,,,,,large_mne,EU_2021_2101
